"Time (s)","Pressure (hPa)"
4.821493070E2,9.917301636E2
4.821893106E2,9.917281494E2
4.822293080E2,9.917286987E2
4.822693123E2,9.917301025E2
4.823093100E2,9.917305908E2
4.823493027E2,9.917321167E2
4.823893115E2,9.917322998E2
4.824293044E2,9.917307739E2
4.824693103E2,9.917302856E2
4.825093081E2,9.917297974E2
4.825492992E2,9.917294922E2
4.825893103E2,9.917309570E2
4.826293111E2,9.917330933E2
4.826693034E2,9.917354736E2
4.827093062E2,9.917342529E2
4.827493137E2,9.917293701E2
4.827893157E2,9.917262573E2
4.828293067E2,9.917232666E2
4.828693075E2,9.917176514E2
4.829093080E2,9.917145386E2
4.829493118E2,9.917156982E2
4.829893153E2,9.917153320E2
4.830292978E2,9.917155151E2
4.830693099E2,9.917186279E2
4.831093075E2,9.917214966E2
4.831493107E2,9.917229614E2
4.831893129E2,9.917230225E2
4.832293015E2,9.917223511E2
4.832693112E2,9.917219849E2
4.833093049E2,9.917213745E2
4.833493108E2,9.917187500E2
4.833893098E2,9.917175903E2
4.834293118E2,9.917166138E2
4.834693114E2,9.917169800E2
4.835093072E2,9.917187500E2
4.835493123E2,9.917194214E2
4.835893103E2,9.917196045E2
4.836293093E2,9.917196045E2
4.836692948E2,9.917171631E2
4.837092962E2,9.917136841E2
4.837493061E2,9.917138672E2
4.837893031E2,9.917127686E2
4.838293058E2,9.917106323E2
4.838693089E2,9.917091064E2
4.839092998E2,9.917078857E2
4.839493074E2,9.917044067E2
4.839893018E2,9.917012939E2
4.840293110E2,9.917003784E2
4.840693049E2,9.917010498E2
4.841093078E2,9.917020264E2
4.841493034E2,9.917059326E2
4.841893051E2,9.917108154E2
4.842293098E2,9.917122192E2
4.842693072E2,9.917098389E2
4.843093134E2,9.917059326E2
4.843493099E2,9.917022705E2
4.843893043E2,9.917006836E2
4.844293121E2,9.916997070E2
4.844693114E2,9.916995239E2
4.845093133E2,9.917000732E2
4.845493067E2,9.916979370E2
4.845893003E2,9.916943359E2
4.846293119E2,9.916918945E2
4.846693049E2,9.916907349E2
4.847093087E2,9.916918945E2
4.847493049E2,9.916938477E2
4.847893091E2,9.916944580E2
4.848293087E2,9.916951294E2
4.848693083E2,9.916959839E2
4.849093108E2,9.916951904E2
4.849493054E2,9.916938477E2
4.849893069E2,9.916907959E2
4.850293048E2,9.916887817E2
4.850692989E2,9.916862183E2
4.851093095E2,9.916832886E2
4.851493005E2,9.916813354E2
4.851893062E2,9.916815186E2
4.852293052E2,9.916832886E2
4.852692931E2,9.916844482E2
4.853093055E2,9.916859131E2
4.853493038E2,9.916873779E2
4.853893077E2,9.916871338E2
4.854293067E2,9.916832886E2
4.854693074E2,9.916802979E2
4.855093073E2,9.916774292E2
4.855493015E2,9.916737061E2
4.855893073E2,9.916715698E2
4.856293046E2,9.916712036E2
4.856693051E2,9.916712646E2
4.857093087E2,9.916723633E2
4.857493005E2,9.916751099E2
4.857893067E2,9.916776123E2
4.858293038E2,9.916787109E2
4.858693058E2,9.916799927E2
4.859093040E2,9.916811523E2
4.859492950E2,9.916801758E2
4.859893074E2,9.916771240E2
4.860293023E2,9.916743164E2
4.860693091E2,9.916726685E2
4.861093083E2,9.916704102E2
4.861493093E2,9.916688232E2
4.861893095E2,9.916685791E2
4.862293023E2,9.916689453E2
4.862693069E2,9.916704102E2
4.863093036E2,9.916717529E2
4.863493084E2,9.916715698E2
4.863893087E2,9.916717529E2
4.864292969E2,9.916725464E2
4.864693098E2,9.916710205E2
4.865093020E2,9.916676025E2
4.865493082E2,9.916635742E2
4.865893082E2,9.916621094E2
4.866292950E2,9.916614380E2
4.866692915E2,9.916585083E2
4.867093007E2,9.916572266E2
4.867493071E2,9.916588745E2
4.867893048E2,9.916583252E2
4.868293077E2,9.916559448E2
4.868693099E2,9.916567383E2
4.869093036E2,9.916594849E2
4.869493107E2,9.916614380E2
4.869893023E2,9.916621094E2
4.870293058E2,9.916614380E2
4.870693061E2,9.916607666E2
4.871092977E2,9.916563721E2
4.871493080E2,9.916505127E2
4.871893046E2,9.916477661E2
4.872293086E2,9.916491089E2
4.872693051E2,9.916495361E2
4.873092937E2,9.916482544E2
4.873493086E2,9.916478271E2
4.873893005E2,9.916479492E2
4.874293058E2,9.916467896E2
4.874693119E2,9.916463623E2
4.875093060E2,9.916489258E2
4.875493095E2,9.916489258E2
4.875893025E2,9.916459961E2
4.876293111E2,9.916433716E2
4.876692958E2,9.916394653E2
4.877093086E2,9.916353760E2
4.877493100E2,9.916346436E2
4.877892970E2,9.916340942E2
4.878293100E2,9.916311646E2
4.878693033E2,9.916317139E2
4.879093064E2,9.916362305E2
4.879493063E2,9.916389771E2
4.879892979E2,9.916416016E2
4.880293078E2,9.916451416E2
4.880693020E2,9.916434326E2
4.881093082E2,9.916383667E2
4.881493111E2,9.916359253E2
4.881893077E2,9.916331177E2
4.882293099E2,9.916290283E2
4.882693046E2,9.916266479E2
4.883093130E2,9.916253662E2
4.883493087E2,9.916240234E2
4.883893100E2,9.916243896E2
4.884293093E2,9.916272583E2
4.884693020E2,9.916307373E2
4.885093076E2,9.916315308E2
4.885493041E2,9.916302490E2
4.885893093E2,9.916276245E2
4.886293083E2,9.916246948E2
4.886693044E2,9.916224365E2
4.887093085E2,9.916222534E2
4.887493012E2,9.916233521E2
4.887893078E2,9.916260986E2
4.888293073E2,9.916287842E2
4.888693075E2,9.916274414E2
4.889093046E2,9.916254883E2
4.889493018E2,9.916254883E2
4.889893051E2,9.916240234E2
4.890293022E2,9.916203003E2
4.890693065E2,9.916190186E2
4.891093040E2,9.916185303E2
4.891493005E2,9.916150513E2
4.891893050E2,9.916118164E2
4.892293023E2,9.916108398E2
4.892693052E2,9.916112061E2
4.893093060E2,9.916114502E2
4.893492954E2,9.916135864E2
4.893893049E2,9.916170044E2
4.894293028E2,9.916178589E2
4.894693078E2,9.916160889E2
4.895093055E2,9.916129761E2
4.895493040E2,9.916090698E2
4.895893103E2,9.916051636E2
4.896293018E2,9.916041870E2
4.896692989E2,9.916051025E2
4.897093028E2,9.916068115E2
4.897493056E2,9.916093750E2
4.897893076E2,9.916123047E2
4.898293020E2,9.916121826E2
4.898693082E2,9.916085205E2
4.899093036E2,9.916057739E2
4.899493101E2,9.916038208E2
4.899893073E2,9.916005859E2
4.900292954E2,9.915989380E2
4.900693076E2,9.916012573E2
4.901093020E2,9.916038208E2
4.901493078E2,9.916051636E2
4.901893061E2,9.916063232E2
4.902293048E2,9.916057739E2
4.902693032E2,9.916038208E2
4.903093012E2,9.916024170E2
4.903493082E2,9.916007080E2
4.903893007E2,9.915988159E2
4.904293075E2,9.916002808E2
4.904693056E2,9.916023560E2
4.905093031E2,9.916002197E2
4.905493068E2,9.915971680E2
4.905893018E2,9.915946045E2
4.906293085E2,9.915897217E2
4.906692912E2,9.915864258E2
4.907093015E2,9.915872192E2
4.907493086E2,9.915887451E2
4.907893044E2,9.915899658E2
4.908293095E2,9.915914307E2
4.908693066E2,9.915926514E2
4.909093094E2,9.915911255E2
4.909493067E2,9.915874023E2
4.909892992E2,9.915845947E2
4.910293105E2,9.915827026E2
4.910693023E2,9.915809326E2
4.911093086E2,9.915817261E2
4.911493096E2,9.915825195E2
4.911893101E2,9.915825195E2
4.912293087E2,9.915841064E2
4.912693028E2,9.915852661E2
4.913093073E2,9.915833130E2
4.913493095E2,9.915821533E2
4.913893002E2,9.915819092E2
4.914293078E2,9.915802002E2
4.914693005E2,9.915778198E2
4.915093069E2,9.915753174E2
4.915493066E2,9.915748901E2
4.915893061E2,9.915748901E2
4.916293060E2,9.915727539E2
4.916693007E2,9.915706177E2
4.917093082E2,9.915719604E2
4.917493038E2,9.915719604E2
4.917893035E2,9.915704346E2
4.918293049E2,9.915706177E2
4.918693028E2,9.915717773E2
4.919093076E2,9.915714722E2
4.919492994E2,9.915700073E2
4.919893082E2,9.915688477E2
4.920293064E2,9.915682373E2
4.920692953E2,9.915665283E2
4.921093060E2,9.915657349E2
4.921493018E2,9.915661011E2
4.921893081E2,9.915670776E2
4.922293088E2,9.915699463E2
4.922693062E2,9.915719604E2
4.923093057E2,9.915714722E2
4.923493038E2,9.915701904E2
4.923893084E2,9.915700073E2
4.924293083E2,9.915686646E2
4.924693078E2,9.915655518E2
4.925093092E2,9.915631714E2
4.925493059E2,9.915633545E2
4.925893100E2,9.915623779E2
4.926293077E2,9.915587769E2
4.926693072E2,9.915581055E2
4.927093092E2,9.915594482E2
4.927493008E2,9.915587769E2
4.927893057E2,9.915567627E2
4.928293023E2,9.915572510E2
4.928693103E2,9.915579224E2
4.929093102E2,9.915584106E2
4.929493091E2,9.915598755E2
4.929893099E2,9.915616455E2
4.930293038E2,9.915623779E2
4.930693078E2,9.915612183E2
4.931093044E2,9.915584717E2
4.931493100E2,9.915562744E2
4.931893098E2,9.915540161E2
4.932293059E2,9.915528564E2
4.932693093E2,9.915524292E2
4.933093067E2,9.915515747E2
4.933493098E2,9.915499268E2
4.933893085E2,9.915489502E2
4.934293019E2,9.915485229E2
4.934693074E2,9.915491333E2
4.935093049E2,9.915482178E2
4.935493083E2,9.915473633E2
4.935893092E2,9.915483398E2
4.936293013E2,9.915469971E2
4.936692917E2,9.915457764E2
4.937092989E2,9.915481567E2
4.937493027E2,9.915507812E2
4.937893137E2,9.915514526E2
4.938293097E2,9.915512695E2
4.938693045E2,9.915501709E2
4.939093072E2,9.915489502E2
4.939493090E2,9.915462036E2
4.939893093E2,9.915442505E2
4.940293093E2,9.915463867E2
4.940693076E2,9.915471802E2
4.941093115E2,9.915450439E2
4.941493123E2,9.915432739E2
4.941893106E2,9.915426636E2
4.942293122E2,9.915405273E2
4.942693106E2,9.915395508E2
4.943093026E2,9.915394287E2
4.943493087E2,9.915405273E2
4.943893031E2,9.915408936E2
4.944293082E2,9.915383911E2
4.944693074E2,9.915390625E2
4.945093097E2,9.915408936E2
4.945493118E2,9.915391846E2
4.945893093E2,9.915369873E2
4.946293084E2,9.915372314E2
4.946692965E2,9.915350342E2
4.947093092E2,9.915339966E2
4.947493082E2,9.915360107E2
4.947893015E2,9.915358276E2
4.948293146E2,9.915343018E2
4.948693067E2,9.915350342E2
4.949093105E2,9.915352783E2
4.949493071E2,9.915322266E2
4.949892995E2,9.915306396E2
4.950293103E2,9.915299072E2
4.950693036E2,9.915250854E2
4.951093092E2,9.915208740E2
4.951493036E2,9.915213623E2
4.951893096E2,9.915203857E2
4.952293069E2,9.915192261E2
4.952693103E2,9.915208740E2
4.953093094E2,9.915213013E2
4.953493064E2,9.915194092E2
4.953893121E2,9.915191650E2
4.954293131E2,9.915193481E2
4.954693006E2,9.915159912E2
4.955093151E2,9.915120850E2
4.955493075E2,9.915110474E2
4.955893133E2,9.915105591E2
4.956293065E2,9.915090942E2
4.956693122E2,9.915083008E2
4.957093079E2,9.915084229E2
4.957493096E2,9.915075073E2
4.957893107E2,9.915073242E2
4.958293109E2,9.915075073E2
4.958693113E2,9.915081787E2
4.959093065E2,9.915099487E2
4.959493085E2,9.915100708E2
4.959893133E2,9.915084839E2
4.960293046E2,9.915081177E2
4.960693131E2,9.915089111E2
4.961093052E2,9.915086670E2
4.961493030E2,9.915090942E2
4.961893083E2,9.915096436E2
4.962293031E2,9.915092773E2
4.962693094E2,9.915083008E2
4.963093047E2,9.915058594E2
4.963492997E2,9.915032959E2
4.963893057E2,9.915020752E2
4.964293028E2,9.915001221E2
4.964693133E2,9.914983521E2
4.965093075E2,9.914987183E2
4.965493102E2,9.914987183E2
4.965893093E2,9.914985352E2
4.966293044E2,9.914991455E2
4.966692957E2,9.914998169E2
4.967093044E2,9.914991455E2
4.967493060E2,9.914983521E2
4.967893039E2,9.914979248E2
4.968292959E2,9.914985352E2
4.968693066E2,9.914996948E2
4.969093012E2,9.915017700E2
4.969493079E2,9.915024414E2
4.969893068E2,9.915011597E2
4.970292971E2,9.914991455E2
4.970693051E2,9.914963989E2
4.971093012E2,9.914937744E2
4.971493087E2,9.914920654E2
4.971892989E2,9.914923706E2
4.972293055E2,9.914932861E2
4.972693137E2,9.914923096E2
4.973093005E2,9.914898682E2
4.973493124E2,9.914884033E2
4.973893059E2,9.914862061E2
4.974293077E2,9.914852295E2
4.974693097E2,9.914860229E2
4.975093032E2,9.914855347E2
4.975493081E2,9.914844971E2
4.975893038E2,9.914838867E2
4.976293077E2,9.914805908E2
4.976692976E2,9.914782104E2
4.977092976E2,9.914809570E2
4.977493095E2,9.914838867E2
4.977893051E2,9.914866943E2
4.978293076E2,9.914891357E2
4.978693018E2,9.914901123E2
4.979093092E2,9.914884033E2
4.979493067E2,9.914859619E2
4.979893044E2,9.914850464E2
4.980293101E2,9.914850464E2
4.980693098E2,9.914846802E2
4.981093127E2,9.914838867E2
4.981493084E2,9.914818115E2
4.981893019E2,9.914778442E2
4.982293100E2,9.914749146E2
4.982693062E2,9.914732666E2
4.983093126E2,9.914723511E2
4.983493070E2,9.914733276E2
4.983892990E2,9.914743042E2
4.984293126E2,9.914749756E2
4.984693064E2,9.914743042E2
4.985093123E2,9.914700928E2
4.985493049E2,9.914664917E2
4.985893132E2,9.914635620E2
4.986293103E2,9.914596558E2
4.986693041E2,9.914578857E2
4.987093047E2,9.914604492E2
4.987493072E2,9.914609375E2
4.987893105E2,9.914600830E2
4.988293089E2,9.914615479E2
4.988692990E2,9.914614258E2
4.989093090E2,9.914604492E2
4.989493038E2,9.914614258E2
4.989893071E2,9.914616089E2
4.990293048E2,9.914595947E2
4.990692969E2,9.914580078E2
4.991093053E2,9.914552612E2
4.991493025E2,9.914521484E2
4.991893100E2,9.914528198E2
4.992293036E2,9.914545898E2
4.992693076E2,9.914548950E2
4.993093067E2,9.914567261E2
4.993493023E2,9.914588623E2
4.993893085E2,9.914577026E2
4.994293033E2,9.914557495E2
4.994693050E2,9.914542236E2
4.995093069E2,9.914529419E2
4.995492974E2,9.914511719E2
4.995893141E2,9.914493408E2
4.996293111E2,9.914481201E2
4.996693049E2,9.914461670E2
4.997093083E2,9.914433594E2
4.997492986E2,9.914422607E2
4.997893086E2,9.914418945E2
4.998293020E2,9.914410400E2
4.998693077E2,9.914409180E2
4.999093034E2,9.914405518E2
4.999493101E2,9.914409180E2
4.999893073E2,9.914438477E2
5.000293049E2,9.914454956E2
5.000693105E2,9.914461670E2
5.001093044E2,9.914465942E2
5.001493095E2,9.914456177E2
5.001893109E2,9.914427490E2
5.002293000E2,9.914420166E2
5.002693054E2,9.914427490E2
5.003093012E2,9.914418945E2
5.003493065E2,9.914396362E2
5.003893080E2,9.914376221E2
5.004292922E2,9.914358521E2
5.004693069E2,9.914331055E2
5.005093031E2,9.914309692E2
5.005493068E2,9.914314575E2
5.005893076E2,9.914328003E2
5.006293045E2,9.914319458E2
5.006692916E2,9.914319458E2
5.007093023E2,9.914350586E2
5.007493092E2,9.914368286E2
5.007893075E2,9.914337158E2
5.008293065E2,9.914303589E2
5.008693088E2,9.914291992E2
5.009092949E2,9.914282227E2
5.009493048E2,9.914261475E2
5.009893015E2,9.914254761E2
5.010293057E2,9.914265747E2
5.010693030E2,9.914276123E2
5.011092937E2,9.914270630E2
5.011493063E2,9.914254150E2
5.011893041E2,9.914257812E2
5.012293093E2,9.914265747E2
5.012693097E2,9.914249268E2
5.013093070E2,9.914233398E2
5.013493063E2,9.914233398E2
5.013893031E2,9.914230347E2
5.014293074E2,9.914219971E2
5.014693020E2,9.914202881E2
5.015093061E2,9.914204102E2
5.015493092E2,9.914186401E2
5.015893028E2,9.914145508E2
5.016293071E2,9.914133911E2
5.016692934E2,9.914147339E2
5.017093082E2,9.914149170E2
5.017493060E2,9.914163208E2
5.017892938E2,9.914194336E2
5.018293063E2,9.914200439E2
5.018693028E2,9.914176636E2
5.019092973E2,9.914135742E2
5.019493060E2,9.914129639E2
5.019893059E2,9.914135742E2
5.020293077E2,9.914125977E2
5.020693041E2,9.914127808E2
5.021093093E2,9.914145508E2
5.021493109E2,9.914125977E2
5.021893079E2,9.914106445E2
5.022293065E2,9.914093018E2
5.022692987E2,9.914082031E2
5.023093042E2,9.914073486E2
5.023493002E2,9.914065552E2
5.023893052E2,9.914049683E2
5.024293100E2,9.914055786E2
5.024692983E2,9.914080811E2
5.025093054E2,9.914077148E2
5.025493054E2,9.914051514E2
5.025893065E2,9.914030151E2
5.026293118E2,9.914000244E2
5.026693044E2,9.913972778E2
5.027093111E2,9.913979492E2
5.027493010E2,9.913991089E2
5.027893043E2,9.913995972E2
5.028293020E2,9.914016724E2
5.028693052E2,9.914018555E2
5.029093043E2,9.914002686E2
5.029492983E2,9.914010620E2
5.029893116E2,9.914010010E2
5.030293054E2,9.913987427E2
5.030693079E2,9.913963623E2
5.031093070E2,9.913927002E2
5.031492970E2,9.913890381E2
5.031893045E2,9.913880005E2
5.032293041E2,9.913870850E2
5.032693083E2,9.913842773E2
5.033093084E2,9.913836060E2
5.033493078E2,9.913844604E2
5.033893075E2,9.913846436E2
5.034293054E2,9.913853760E2
5.034693096E2,9.913864136E2
5.035093115E2,9.913867188E2
5.035493095E2,9.913856201E2
5.035893091E2,9.913851318E2
5.036293028E2,9.913844604E2
5.036692930E2,9.913834229E2
5.037093036E2,9.913836670E2
5.037493087E2,9.913836670E2
5.037893068E2,9.913811646E2
5.038292995E2,9.913768311E2
5.038693089E2,9.913735352E2
5.039093044E2,9.913733521E2
5.039493106E2,9.913746948E2
5.039893059E2,9.913753662E2
5.040293055E2,9.913776245E2
5.040693033E2,9.913803711E2
5.041093028E2,9.913779297E2
5.041493053E2,9.913733521E2
5.041893020E2,9.913719482E2
5.042293078E2,9.913686523E2
5.042693078E2,9.913651123E2
5.043093101E2,9.913643799E2
5.043493102E2,9.913639526E2
5.043893018E2,9.913643799E2
5.044293081E2,9.913657227E2
5.044693051E2,9.913663940E2
5.045092973E2,9.913662109E2
5.045493052E2,9.913666992E2
5.045893033E2,9.913670044E2
5.046293068E2,9.913670654E2
5.046692937E2,9.913676758E2
5.047093034E2,9.913682861E2
5.047493053E2,9.913668213E2
5.047893010E2,9.913624268E2
5.048293092E2,9.913592529E2
5.048693038E2,9.913582764E2
5.049093047E2,9.913576050E2
5.049493068E2,9.913566284E2
5.049893031E2,9.913568115E2
5.050293082E2,9.913567505E2
5.050693062E2,9.913543701E2
5.051093033E2,9.913527222E2
5.051493064E2,9.913538208E2
5.051892976E2,9.913549805E2
5.052293048E2,9.913567505E2
5.052693018E2,9.913583984E2
5.053093061E2,9.913590698E2
5.053493038E2,9.913588867E2
5.053893050E2,9.913575439E2
5.054293069E2,9.913551636E2
5.054692997E2,9.913549805E2
5.055093106E2,9.913557739E2
5.055493028E2,9.913555908E2
5.055893058E2,9.913543091E2
5.056293066E2,9.913533936E2
5.056693049E2,9.913523560E2
5.057093086E2,9.913514404E2
5.057493062E2,9.913512573E2
5.057893105E2,9.913512573E2
5.058293073E2,9.913507080E2
5.058693009E2,9.913508911E2
5.059093092E2,9.913508911E2
5.059492986E2,9.913491211E2
5.059893100E2,9.913483276E2
5.060293042E2,9.913486328E2
5.060693056E2,9.913477783E2
5.061093051E2,9.913463745E2
5.061493023E2,9.913471680E2
5.061893084E2,9.913502808E2
5.062293049E2,9.913526611E2
5.062693064E2,9.913518677E2
5.063093087E2,9.913491211E2
5.063492986E2,9.913465576E2
5.063893088E2,9.913409424E2
5.064293018E2,9.913350830E2
5.064693058E2,9.913342896E2
5.065093065E2,9.913352661E2
5.065492944E2,9.913344727E2
5.065893076E2,9.913365479E2
5.066293051E2,9.913406372E2
5.066692985E2,9.913414917E2
5.067093058E2,9.913397217E2
5.067493070E2,9.913391724E2
5.067893061E2,9.913389893E2
5.068293023E2,9.913369141E2
5.068693088E2,9.913349609E2
5.069093044E2,9.913339844E2
5.069493058E2,9.913323364E2
5.069893115E2,9.913289795E2
5.070293015E2,9.913258667E2
5.070693089E2,9.913231201E2
5.071093025E2,9.913214111E2
5.071493066E2,9.913221436E2
5.071893065E2,9.913248901E2
5.072292987E2,9.913276367E2
5.072693081E2,9.913305664E2
5.073093033E2,9.913311768E2
5.073493094E2,9.913286133E2
5.073893128E2,9.913262939E2
5.074293087E2,9.913248901E2
5.074693094E2,9.913216553E2
5.075093083E2,9.913196411E2
5.075493086E2,9.913193359E2
5.075893023E2,9.913192139E2
5.076293086E2,9.913182373E2
5.076692932E2,9.913167114E2
5.077093033E2,9.913161011E2
5.077493071E2,9.913168945E2
5.077893020E2,9.913170776E2
5.078293090E2,9.913153076E2
5.078693130E2,9.913131714E2
5.079092991E2,9.913121338E2
5.079493046E2,9.913098755E2
5.079893018E2,9.913041992E2
5.080293077E2,9.913016357E2
5.080693025E2,9.913037109E2
5.081093074E2,9.913028564E2
5.081493056E2,9.913001099E2
5.081893064E2,9.912994995E2
5.082293096E2,9.912996826E2
5.082693072E2,9.912996826E2
5.083093090E2,9.912994995E2
5.083493082E2,9.912984619E2
5.083893101E2,9.912996826E2
5.084293093E2,9.913001099E2
5.084693062E2,9.912982178E2
5.085093139E2,9.912985229E2
5.085493102E2,9.912988281E2
5.085893058E2,9.912967529E2
5.086293108E2,9.912950439E2
5.086692998E2,9.912942505E2
5.087093131E2,9.912950439E2
5.087493052E2,9.912977295E2
5.087892997E2,9.912994995E2
5.088293039E2,9.912985229E2
5.088693044E2,9.912985229E2
5.089093023E2,9.912984619E2
5.089493027E2,9.912966919E2
5.089893056E2,9.912963867E2
5.090293077E2,9.912972412E2
5.090693088E2,9.912957764E2
5.091093090E2,9.912934570E2
5.091493046E2,9.912918701E2
5.091893122E2,9.912889404E2
5.092293094E2,9.912866211E2
5.092693005E2,9.912858276E2
5.093093056E2,9.912850342E2
5.093493051E2,9.912855225E2
5.093893101E2,9.912883911E2
5.094293046E2,9.912903442E2
5.094693071E2,9.912891846E2
5.095093069E2,9.912875977E2
5.095493020E2,9.912877808E2
5.095893089E2,9.912874146E2
5.096293011E2,9.912856445E2
5.096693038E2,9.912849731E2
5.097093105E2,9.912844849E2
5.097493054E2,9.912828979E2
5.097893086E2,9.912808838E2
5.098293046E2,9.912805786E2
5.098693077E2,9.912822266E2
5.099093062E2,9.912836914E2
5.099492971E2,9.912843018E2
5.099893095E2,9.912828369E2
5.100293025E2,9.912796021E2
5.100693114E2,9.912777100E2
5.101093071E2,9.912774658E2
5.101492962E2,9.912755127E2
5.101893088E2,9.912745972E2
5.102293047E2,9.912760620E2
5.102693047E2,9.912752075E2
5.103093008E2,9.912731323E2
5.103493080E2,9.912723389E2
5.103893049E2,9.912702026E2
5.104293039E2,9.912686768E2
5.104693103E2,9.912696533E2
5.105093107E2,9.912700195E2
5.105493064E2,9.912700195E2
5.105893067E2,9.912698364E2
5.106292975E2,9.912681885E2
5.106692968E2,9.912669067E2
5.107093052E2,9.912659302E2
5.107493087E2,9.912637939E2
5.107893061E2,9.912623291E2
5.108293081E2,9.912628784E2
5.108693091E2,9.912633667E2
5.109093013E2,9.912633667E2
5.109493105E2,9.912640381E2
5.109893078E2,9.912655029E2
5.110293114E2,9.912658081E2
5.110693111E2,9.912628174E2
5.111093052E2,9.912610474E2
5.111493088E2,9.912615967E2
5.111893081E2,9.912617188E2
5.112293108E2,9.912615967E2
5.112693090E2,9.912623901E2
5.113092974E2,9.912610474E2
5.113493127E2,9.912593994E2
5.113893039E2,9.912583008E2
5.114293092E2,9.912558594E2
5.114693043E2,9.912563477E2
5.115093081E2,9.912592773E2
